loan_id,loan_purpose,is_first_loan,total_credit_card_limit,avg_percentage_credit_card_limit_used_last_year,saving_amount,checking_amount,is_employed,yearly_salary,age,dependent_number,label
A_44699,operations,1,4600,0.74,2859,10210,1,44100,52,6,0
A_44700,others,1,6200,0.52,1302,4750,1,49400,39,8,0
A_44701,property,1,4800,0.77,3593,4373,1,28400,37,3,0
A_44702,others,0,4400,0.96,5162,6045,1,32700,42,3,0
A_44703,others,1,5900,0.94,1876,2957,1,7300,50,2,1
A_44704,emergency,0,2800,0.73,2715,3174,1,31700,36,1,0
A_44705,personal,0,6800,0.7,2364,5644,1,30700,39,5,0
A_44706,others,0,7600,0.46,4035,12491,1,29300,52,1,0
A_44707,personal,0,4400,0.73,5061,2728,1,47800,32,6,0
A_44708,emergency,0,6300,0.59,1841,6049,0,0,18,2,0
A_44709,property,1,5800,0.63,1598,5947,1,23600,69,1,0
A_44710,others,1,3300,0.81,614,2509,1,13700,42,2,1
A_44711,others,0,7700,0.39,544,3587,1,61500,30,0,0
A_44712,operations,0,5500,0.64,2991,1397,1,41300,51,3,0
A_44713,personal,0,4400,0.66,1343,4045,1,46100,49,8,0
A_44714,emergency,1,1300,0.8,1534,1890,0,0,62,3,1
A_44715,emergency,0,6700,0.88,1200,1563,1,28000,47,3,1
A_44716,property,1,5600,0.33,3195,352,1,35200,38,1,0
A_44717,personal,1,4500,0.68,2259,3524,1,47600,48,2,0
A_44718,operations,1,2700,0.84,3628,4495,1,60600,31,3,0
A_44719,property,0,3200,0.82,2288,7204,1,33400,19,8,0
A_44720,operations,0,5700,0.95,1546,4109,1,54900,39,1,0
A_44721,operations,0,5500,0.3,1023,575,1,25800,33,1,0
A_44722,property,0,5600,0.89,4265,1069,1,14900,32,7,0
A_44723,operations,0,7500,0.66,5431,2686,1,28800,40,2,0
A_44724,emergency,0,3800,0.65,2796,7705,1,65100,30,2,0
A_44725,property,1,4600,0.63,489,2267,0,0,26,3,1
A_44726,others,0,4600,0.88,1409,2489,0,0,39,4,1
A_44727,operations,0,4900,0.68,1322,4106,1,17600,49,1,0
A_44728,emergency,1,3500,0.67,805,4156,1,20900,28,4,1
A_44729,others,1,5900,0.42,2336,10050,1,12800,48,0,0
A_44730,property,0,2900,0.94,825,759,1,13700,44,4,1
A_44731,operations,1,6500,0.35,3774,1526,1,31300,50,3,0
A_44732,personal,1,4000,0.92,3766,5867,1,10200,31,4,0
A_44734,property,1,1400,0.57,1744,5228,1,23300,36,5,0
A_44735,property,1,4800,0.57,3362,3988,1,6700,38,1,0
A_44736,personal,1,6000,0.77,707,1540,1,19800,30,1,1
A_44737,property,0,4900,0.72,1074,5959,1,51200,19,2,0
A_44738,operations,0,7500,0.82,693,10566,1,51500,43,8,0
A_44739,property,0,4700,0.78,1869,2557,1,25400,41,6,1
A_44740,personal,0,5400,0.68,2425,7292,1,36800,20,5,0
A_44741,others,1,5100,0.62,4842,3468,1,33000,41,1,0
A_44742,operations,0,5700,0.67,1305,6262,1,16800,47,1,0
A_44743,personal,0,3900,0.58,2758,1831,1,15900,40,8,0
A_44744,others,0,3300,0.69,289,3466,1,61200,31,1,1
A_44745,property,1,1300,0.83,4958,1424,1,28900,29,3,0
A_44746,personal,0,4000,0.8,1981,1285,1,51000,46,8,0
A_44747,operations,1,4900,0.89,1616,3749,1,15200,37,5,1
A_44748,personal,1,7400,0.87,2000,3395,1,30500,43,2,1
A_44749,operations,1,3900,0.53,1148,1905,1,30600,34,4,1
A_44750,property,1,4600,0.5,1561,7858,1,20000,58,2,0
A_44751,personal,0,5100,0.77,4845,7533,1,31700,31,4,0
A_44752,operations,1,1900,0.67,1691,823,1,29400,51,3,1
A_44753,personal,1,3800,0.89,5738,6808,1,43300,36,1,0
A_44754,operations,0,2500,0.68,1222,875,1,41200,52,8,1
A_44755,others,0,5000,0.59,3987,3143,1,17600,23,2,0
A_44756,emergency,0,7000,0.58,2323,5600,0,0,29,3,0
A_44757,operations,0,4000,0.45,656,6268,1,50200,29,5,0
A_44758,personal,0,3100,0.64,1650,866,1,24300,56,2,0
A_44759,others,0,2200,0.82,896,2581,1,36900,40,6,1
A_44760,operations,1,4800,0.49,4349,3844,1,43800,39,3,0
A_44761,property,0,6500,0.71,950,799,1,19200,24,1,0
A_44762,personal,1,1900,0.85,1497,3500,0,0,20,3,1
A_44763,personal,0,5400,0.83,2107,5058,1,13500,32,0,0
A_44764,others,0,4300,0.43,2421,285,1,12800,29,6,0
A_44765,operations,0,3300,0.62,797,3995,1,44100,33,1,0
A_44766,others,1,2900,0.84,759,1458,1,23500,26,5,1
A_44767,operations,0,6000,0.6,3809,294,1,16400,49,2,0
A_44768,operations,1,4300,0.71,325,1440,1,51600,22,2,1
A_44769,personal,1,4900,0.68,420,2660,1,38300,41,2,1
A_44770,emergency,1,6100,0.69,1219,1204,1,48000,64,3,0
A_44771,others,1,5500,0.35,1026,2456,1,28300,32,7,1
A_44772,others,1,9100,0.39,6568,1112,1,65700,37,1,0
A_44773,property,1,7900,0.62,1421,4708,1,43500,54,4,0
A_44774,personal,0,5900,0.76,728,4435,1,54600,47,0,0
A_44775,property,1,3200,0.89,1682,2700,1,30600,45,8,1
A_44776,personal,0,4400,0.86,862,1995,1,21300,23,1,1
A_44777,property,1,5900,0.7,298,6057,1,27300,52,8,0
A_44778,emergency,1,7000,0.73,3658,6345,1,39500,51,3,0
A_44779,operations,1,2900,0.59,3012,1548,1,44800,33,2,0
A_44780,property,0,2800,0.84,4720,4997,1,26200,49,5,0
A_44781,personal,1,3600,0.56,977,2663,1,24600,31,8,1
A_44782,emergency,0,2900,0.73,1317,2070,1,9300,31,8,1
A_44784,emergency,1,5000,0.7,478,2654,0,0,18,5,0
A_44785,emergency,0,4000,0.48,2524,4703,1,13200,57,4,0
A_44786,operations,1,5200,0.72,317,2274,1,14800,37,6,1
A_44787,personal,0,2800,0.82,1898,2553,1,39900,44,8,1
A_44788,personal,0,7100,0.81,2878,6206,1,9800,50,6,0
A_44789,operations,0,5100,0.67,2232,4249,1,32700,48,2,0
A_44790,property,1,3900,0.67,3483,4096,1,24800,54,1,0
A_44791,personal,1,4000,0.85,3140,1162,1,41000,40,5,0
A_44792,operations,1,6800,0.62,2961,4432,1,50600,34,4,0
A_44793,personal,0,5300,0.44,5226,43,1,32700,45,5,0
A_44794,operations,0,4900,0.54,1038,5224,1,24500,53,8,0
A_44795,operations,1,8200,0.77,1303,1320,1,50800,39,1,0
A_44796,property,1,3900,0.73,564,2198,1,24900,46,8,1
A_44797,operations,0,5700,0.7,604,4663,1,47300,59,3,0
A_44798,personal,0,3200,0.52,987,3502,1,44600,55,1,0
A_44799,others,0,3600,0.66,674,1177,1,36300,45,4,1
A_44800,personal,0,5800,0.74,1851,2261,1,23200,41,5,0
A_44801,personal,1,3000,0.74,3949,3521,1,4700,46,2,0
A_44802,property,0,7300,0.76,1348,2713,1,42700,62,1,0
A_44803,operations,1,5700,0.42,4466,2753,1,60300,64,8,0
A_44804,others,1,4800,0.5,2164,53,1,16200,31,4,0
A_44805,property,0,3300,0.62,718,1492,1,21800,26,4,1
A_44806,personal,1,4100,0.6,2074,191,1,28000,30,4,1
A_44807,others,0,1600,0.8,1274,2809,1,35300,46,5,1
A_44808,operations,1,3600,0.79,610,2522,1,44900,30,1,0
A_44809,emergency,1,4900,0.91,6675,6567,1,37700,50,8,0
A_44810,operations,1,5200,0.61,1015,1478,1,20300,30,1,1
A_44811,property,0,2300,0.82,2724,4397,1,20100,23,4,0
A_44812,emergency,1,4900,0.86,2854,5265,1,36200,52,8,0
A_44813,emergency,0,1500,0.77,4950,6201,1,77200,52,5,0
A_44814,personal,1,5500,0.74,7824,6371,1,58800,47,0,0
A_44815,others,1,6700,0.73,2029,2146,1,40900,42,1,0
A_44816,operations,0,1400,0.6,2492,1640,1,15100,49,1,1
A_44817,emergency,0,6700,0.92,1581,1407,1,39500,28,1,1
A_44818,operations,1,5000,0.81,1101,5096,1,25600,34,4,0
A_44819,operations,1,2300,0.77,596,5794,1,38900,19,3,0
A_44820,personal,0,2000,0.43,2439,5634,1,62200,39,0,0
A_44821,personal,1,2000,0.46,4142,4235,1,19100,62,1,0
A_44822,others,0,3400,0.15,1871,2658,1,44300,51,2,0
A_44823,personal,0,4300,0.94,3439,2561,1,41800,51,4,0
A_44824,personal,1,3000,0.47,3405,3793,1,21300,44,4,0
A_44825,others,1,4400,0.85,1874,3161,1,43900,76,3,0
A_44826,property,1,8800,0.67,2237,5849,1,49600,41,3,0
A_44827,property,0,2700,0.82,1466,1408,0,0,42,2,1
A_44828,operations,0,2600,0.54,965,1584,1,22800,35,2,1
A_44829,emergency,0,6000,0.75,3930,4561,1,26800,22,2,0
A_44830,emergency,0,6200,0.48,2838,3214,1,43100,30,5,0
A_44831,operations,1,5700,0.22,4208,7910,1,41300,45,1,0
A_44832,personal,0,4400,0.71,774,6110,1,23200,70,1,0
A_44833,property,1,2500,0.89,747,3286,1,44300,36,5,0
A_44834,operations,0,2500,0.94,4767,3094,1,22800,43,1,0
A_44835,property,1,3300,0.39,3426,5386,1,51400,31,3,0
A_44837,personal,1,4000,0.56,633,2825,1,23100,22,8,1
A_44838,emergency,1,2700,0.93,1708,2282,1,20900,33,3,1
A_44839,property,1,4500,0.86,4174,2169,1,31700,32,1,0
A_44840,personal,0,4200,0.77,2978,1771,1,28800,28,8,0
A_44841,emergency,0,2400,0.83,1260,2962,1,35400,24,2,1
A_44842,operations,1,8000,0.79,1673,5906,1,38600,44,8,0
A_44843,property,1,5700,0.48,3177,4434,1,84000,20,6,0
A_44844,personal,0,4500,0.57,4438,549,1,32500,28,4,0
A_44845,operations,1,8400,0.49,3361,564,1,22100,31,1,0
A_44846,operations,1,7400,0.56,4125,1765,1,35700,33,1,0
A_44847,operations,0,2800,0.77,226,2165,1,35100,32,1,1
A_44848,personal,0,900,0.73,930,2347,1,48400,43,4,1
A_44849,others,1,6100,0.79,1793,4532,1,43000,19,8,0
A_44850,operations,1,5200,0.85,3666,3896,1,53100,63,7,0
A_44851,property,0,4800,0.73,4245,3370,1,13600,37,5,0
A_44852,others,1,3500,0.35,4428,4390,1,39200,21,8,0
A_44853,others,1,4600,0.6,1277,1587,1,24300,57,1,1
A_44854,emergency,1,3600,0.62,76,510,1,43300,29,2,0
A_44855,personal,0,1300,0.66,646,853,1,18400,44,1,1
A_44856,property,1,3100,0.54,1137,4951,1,29000,48,5,0
A_44857,operations,1,6300,0.84,1108,5387,1,53300,38,1,0
A_44858,others,1,6000,0.84,1705,7413,1,16100,54,3,0
A_44859,emergency,1,600,0.72,1273,4403,0,0,21,4,1
A_44860,property,1,4500,0.55,1386,1923,1,35000,52,2,1
A_44861,property,1,5400,0.72,1328,5408,1,28900,22,1,0
A_44862,others,1,4100,1.05,1903,3268,0,0,59,5,1
A_44863,others,0,3600,0.71,1239,3193,1,25800,59,4,1
A_44864,emergency,1,4500,1.08,993,1795,0,0,46,1,1
A_44865,others,1,7100,0.59,1921,8443,1,35700,33,8,0
A_44866,property,1,11000,0.5,3478,2387,1,30500,45,3,0
A_44867,property,0,4500,0.81,3723,1174,1,58900,60,1,0
A_44868,property,0,3100,0.81,86,4058,1,6200,50,3,0
A_44869,others,0,5400,0.87,2199,3380,1,38100,59,2,0
A_44870,personal,1,2500,0.8,3827,4953,1,18100,36,5,0
A_44871,property,1,9400,0.84,2652,3925,1,45800,59,3,0
A_44872,others,1,7600,0.44,4878,4661,0,0,46,1,0
A_44873,others,1,2000,0.92,1016,3389,1,26700,65,6,1
A_44874,operations,0,3000,0.55,5158,173,1,43400,30,2,0
A_44875,emergency,0,2700,0.99,981,3257,1,40000,40,1,1
A_44876,emergency,1,9400,0.72,2623,547,1,30300,72,2,0
A_44877,emergency,1,3900,0.74,4948,6527,1,20500,32,1,0
A_44878,property,1,3600,0.59,5660,2862,1,26500,25,1,0
A_44879,operations,0,3200,0.71,1539,1316,1,12000,62,1,1
A_44880,property,0,5900,0.8,903,2866,1,25700,28,6,1
A_44881,operations,1,4500,0.86,1239,8310,1,20900,42,3,0
A_44882,property,0,7800,0.77,1109,2278,1,35500,55,2,0
A_44883,emergency,1,2600,0.64,1198,2761,0,0,34,2,1
A_44884,property,0,2400,1.05,891,4017,0,0,42,1,1
A_44885,emergency,1,4700,0.96,1504,2195,0,0,39,0,1
A_44886,operations,0,3500,0.62,502,1239,0,0,34,8,1
A_44887,emergency,1,6700,0.11,87,2557,1,36900,37,2,0
A_44888,operations,0,5900,0.96,910,4696,1,41200,19,2,1
A_44890,operations,1,4700,0.89,584,1005,1,23700,47,2,1
A_44891,property,1,2500,0.77,1032,211,1,35400,62,3,1
A_44892,property,0,5100,0.46,2583,869,1,32000,43,3,0
A_44893,emergency,0,2700,0.68,391,6434,1,17600,47,1,0
A_44894,property,0,4600,0.61,1417,1109,1,34200,58,2,1
A_44895,personal,0,3600,0.47,1431,582,1,23500,24,8,1
A_44896,personal,1,4900,0.84,865,2096,1,11500,50,2,1
A_44897,personal,1,8900,0.62,4451,5944,1,8300,40,1,0
A_44898,operations,0,5900,0.9,996,1944,0,0,35,6,1
A_44899,operations,0,4000,0.96,190,1950,1,19000,37,1,1
A_44900,property,1,2900,0.7,1076,1823,1,31200,43,4,1
A_44901,others,0,9000,0.96,4089,3538,1,33400,34,3,0
A_44902,emergency,1,7000,0.45,551,5031,1,38300,58,3,0
A_44903,operations,0,4500,0.24,5519,1140,1,18600,21,8,0
A_44904,others,0,6000,0.84,3295,1835,1,45400,45,4,0
A_44905,personal,1,4700,0.85,480,1102,1,22300,43,8,1
A_44906,property,1,6200,0.79,1549,2958,1,5300,51,8,1
A_44907,personal,1,4500,0.42,2423,3423,1,45200,34,1,0
A_44908,personal,1,4900,0.32,2977,3726,1,31300,59,4,0
A_44909,property,1,2800,0.67,4591,1224,1,25600,18,1,0
A_44911,emergency,1,2800,0.85,2118,1900,0,0,51,1,1
A_44912,others,0,1700,0.6,1239,3256,0,0,25,4,0
A_44913,property,0,5000,0.51,5946,3428,1,9400,25,2,0
A_44914,personal,1,6200,0.79,484,0,1,28900,37,8,1
A_44915,others,1,800,0.57,822,46,0,0,43,2,1
A_44916,property,0,2400,0.46,3728,3530,1,44600,62,0,0
A_44917,operations,0,3300,0.74,264,2935,1,20600,25,1,0
A_44918,property,1,4500,0.84,1606,889,1,18400,59,1,1
A_44919,property,1,5200,0.5,4265,951,1,57600,26,6,0
A_44920,personal,1,6400,0.94,2171,9619,1,47000,47,3,0
A_44921,others,0,5100,0.52,2762,417,0,0,34,8,0
A_44922,operations,1,3900,0.85,1312,2008,1,20500,33,4,1
A_44923,personal,0,2900,0.65,3124,7779,1,33400,34,3,0
A_44924,others,1,6600,0.77,1383,876,0,0,45,2,0
A_44925,property,1,3800,0.61,1962,2285,1,7900,66,8,0
A_44926,personal,0,8700,0.4,1574,8203,1,43200,25,1,0
A_44927,personal,1,4700,0.54,3508,5610,1,38300,52,4,0
A_44928,personal,0,4700,0.71,4229,4460,1,37900,54,2,0
A_44929,property,1,4600,0.89,2194,3319,1,43700,24,5,0
A_44930,others,1,3300,0.74,1328,643,1,28000,51,7,1
A_44931,property,1,7200,0.78,2986,3380,1,25500,41,7,0
A_44932,others,0,2100,0.89,1210,1191,0,0,34,2,1
A_44933,personal,0,2600,0.55,1558,2431,1,30900,68,3,1
A_44934,operations,1,2300,0.82,383,1073,1,38200,48,0,1
A_44935,property,0,2300,0.76,1955,7664,1,29900,43,5,0
A_44936,operations,1,4700,0.72,1072,4013,1,40900,57,2,0
A_44937,property,1,4600,0.63,1781,1755,1,40400,20,8,1
A_44938,property,0,4400,0.51,1211,5523,1,35100,33,2,0
A_44939,operations,1,5300,0.68,7106,8026,1,34800,56,1,0
A_44940,emergency,1,3200,0.88,364,842,1,4100,44,7,1
A_44941,property,1,5000,0.61,817,2478,1,44100,39,5,0
A_44942,personal,1,4700,0.79,2330,1339,1,28000,37,1,0
A_44943,property,1,6600,0.56,1755,11045,1,68800,29,3,0
A_44944,property,1,2700,0.51,997,1218,1,23500,19,3,1
A_44945,others,1,7700,0.44,2363,4950,1,22300,30,8,0
A_44946,personal,1,5100,0.61,1447,3454,1,31800,59,3,0
A_44947,personal,1,4300,0.27,1355,7531,1,23900,44,1,0
A_44948,emergency,0,4800,0.58,5296,1954,1,21200,37,1,0
A_44949,others,0,5700,0.44,2457,1094,0,0,55,3,0
A_44950,operations,1,6000,0.75,831,3650,1,25000,27,1,0
A_44951,operations,1,6400,0.57,5761,5679,1,52700,47,0,0
A_44952,property,1,3500,0.59,5474,4563,1,26900,43,1,0
A_44953,property,0,3400,0.77,2201,1560,1,7800,26,8,1
A_44954,operations,0,4700,0.62,4594,1271,1,33300,73,6,0
A_44955,property,1,2500,0.73,574,2091,1,18200,30,3,1
A_44956,property,1,3100,0.64,2443,3127,1,49500,34,1,0
A_44957,property,1,4700,0.7,1586,8668,1,41000,33,0,0
A_44958,personal,1,4800,0.34,1407,7224,1,33600,42,2,0
A_44959,emergency,1,1900,0.8,1286,1355,1,30800,51,8,1
A_44960,personal,0,5900,0.52,1734,2531,1,25900,64,3,0
A_44961,operations,0,5500,0.77,5721,4028,1,47200,31,2,0
A_44962,property,1,4700,1.04,600,1812,1,29300,55,2,1
A_44963,property,0,7300,1,412,3813,1,47400,61,0,0
A_44964,property,1,3600,0.66,697,3078,1,50700,40,3,0
A_44965,property,0,5400,0.78,1018,1656,1,4200,70,2,0
A_44966,property,1,4400,0.52,682,2237,1,43900,28,4,1
A_44967,property,0,7000,0.24,1344,3428,1,41200,21,1,0
A_44968,property,0,7000,0.74,2131,3743,1,34100,60,1,0
A_44969,property,0,6300,0.53,4144,6086,1,21700,33,8,0
A_44970,property,0,5000,0.42,407,4003,1,37500,34,1,0
A_44971,operations,1,7600,0.78,1291,954,1,47800,60,0,0
A_44972,emergency,0,3500,0.65,497,2578,1,32600,34,8,1
A_44973,others,1,4400,0.62,3281,1699,1,35100,45,0,0
A_44974,others,0,3700,0.56,1105,979,1,20100,49,1,1
A_44975,property,1,3100,0.73,613,2918,1,38500,60,2,1
A_44976,property,1,5600,0.16,2894,7026,1,40200,49,3,0
A_44977,operations,0,4400,0.84,418,3229,1,24500,43,7,1
A_44978,property,0,2700,0.73,645,880,1,29300,29,2,1
A_44979,operations,1,4800,0.38,3330,2863,1,45000,50,1,0
A_44980,property,1,4300,0.64,1952,2996,1,33100,36,2,1
A_44981,others,1,3900,0.57,1228,281,1,45200,60,1,0
A_44982,property,0,2400,0.76,1497,1800,1,44500,37,1,1
A_44983,emergency,1,4900,0.94,2070,7029,1,16200,22,6,0
A_44984,others,1,2800,0.61,245,1597,1,36500,29,2,1
A_44985,emergency,0,1900,0.58,1699,1866,0,0,51,1,1
A_44986,operations,0,8100,0.87,2888,6938,1,33400,29,6,0
A_44987,personal,0,7600,0.6,229,1823,1,10000,23,8,1
A_44988,property,1,7300,0.85,4651,6246,1,44900,63,4,0
A_44989,personal,1,4900,0.76,1734,5747,1,25600,39,1,0
A_44990,personal,0,4300,0.78,2237,5594,1,52800,63,8,0
A_44991,operations,0,6100,0.52,3582,997,1,25800,37,1,0
A_44992,others,1,3600,0.45,536,2579,1,40000,45,7,1
A_44993,property,1,2600,1.03,3217,8247,1,41400,19,2,0
A_44994,emergency,0,4600,0.72,1439,1667,0,0,51,2,1
A_44995,operations,1,7800,0.73,1933,1253,1,39400,45,2,0
A_44996,others,1,3100,0.81,1774,2704,1,28300,25,1,1
A_44997,personal,0,4400,0.65,3965,6401,1,32600,63,5,0
A_44998,property,0,6900,0.48,824,4028,1,22700,19,8,0
A_44999,operations,1,9900,0.39,2165,4498,1,48000,34,2,0
A_45000,property,1,4100,0.97,959,2469,1,5600,31,8,1
A_45001,emergency,1,3600,0.26,1112,1488,1,32000,25,8,1
A_45002,operations,1,3600,0.78,1033,3887,1,24200,51,3,0
A_45003,property,0,2000,0.49,1230,7598,1,30700,59,8,0
A_45004,personal,1,6900,0.71,1898,4262,1,46200,18,2,0
A_45005,operations,0,3100,0.86,6105,2548,1,12900,52,0,0
A_45006,property,0,3100,0.78,642,1926,1,11400,25,2,1
A_45007,operations,0,4500,0.69,2684,4246,1,19300,27,4,0
A_45009,operations,0,2700,0.85,1334,3901,1,28300,40,3,1
A_45010,operations,1,7800,1,213,3265,1,33700,37,2,0
A_45011,personal,1,5500,0.8,5884,5066,1,56600,43,5,0
A_45012,operations,0,8300,0.76,5850,5124,1,33700,63,2,0
A_45013,operations,1,4900,0.88,1144,2632,1,42300,32,4,1
A_45014,emergency,1,900,0.73,810,1976,0,0,24,4,1
A_45015,emergency,1,5800,0.53,3980,1557,1,41700,40,4,0
A_45016,personal,1,6100,0.6,1674,1572,1,17700,33,8,0
A_45017,operations,0,8700,0.6,1803,4004,1,33300,54,8,0
A_45018,others,1,5200,0.91,1876,1551,1,24800,44,1,0
A_45019,others,0,1800,0.55,3561,3004,1,53200,37,2,0
A_45020,personal,1,5100,0.76,192,6840,1,17700,46,2,0
A_45021,operations,0,3400,0.53,487,906,1,46500,20,1,0
A_45022,property,1,3200,0.98,777,1099,1,31900,48,2,1
A_45023,operations,1,3200,0.79,1424,2563,1,30000,57,8,1
A_45024,personal,0,2900,0.66,186,5840,1,44600,46,5,0
A_45025,property,0,6100,0.73,2563,5452,1,36700,20,2,0
A_45026,personal,0,5700,0.81,821,508,1,20900,62,3,1
A_45027,operations,1,4100,0.77,3826,7766,1,43500,23,6,0
A_45028,personal,1,4500,0.73,578,1064,1,27100,62,1,1
A_45029,emergency,0,2700,0.53,1526,1962,1,21100,51,4,1
A_45030,operations,0,9000,0.69,1587,9190,0,0,39,3,0
A_45031,property,0,3400,0.58,5892,96,1,74000,41,0,0
A_45032,operations,0,8600,0.63,8021,4732,1,36500,39,4,0
A_45033,personal,1,5000,0.74,2179,7415,1,41800,62,8,0
A_45034,personal,1,2900,0.27,3887,3179,1,24200,41,1,0
A_45035,personal,0,3800,0.71,3930,3203,1,68900,42,2,0
A_45036,operations,0,4800,0.38,323,3276,1,37900,41,4,1
A_45037,personal,0,4200,0.53,2237,4031,1,46100,56,8,0
A_45038,property,1,6500,0.91,393,1401,1,14500,48,4,1
A_45039,property,0,2500,0.81,312,4782,1,15500,31,2,0
A_45040,personal,0,4500,0.87,2654,3124,1,33600,65,5,0
A_45041,others,1,5400,0.5,242,3564,1,42200,30,1,0
A_45042,property,1,8400,0.65,846,4569,1,36200,32,8,0
A_45043,emergency,0,4600,0.9,603,1775,1,42300,51,7,0
A_45044,operations,0,3700,0.84,1913,2588,1,27900,41,2,1
A_45045,operations,0,5800,0.73,1802,3936,1,16900,32,2,0
A_45046,others,0,5100,0.63,7020,3092,1,22200,69,2,0
A_45047,others,0,5100,0.96,596,2418,1,7300,38,2,1
A_45048,property,0,4700,0.7,954,2358,0,0,59,2,1
A_45049,property,0,4300,0.73,3768,3034,1,27700,36,7,0
A_45050,property,0,4800,0.89,815,5239,1,37000,29,2,0
A_45051,emergency,0,8300,0.51,541,5842,1,39100,51,2,0
A_45052,operations,0,5100,0.7,3337,4083,1,62400,50,1,0
A_45053,emergency,1,5200,0.54,5358,4939,1,29200,56,1,0
A_45054,personal,1,3800,0.47,2561,7755,1,15300,68,1,0
A_45055,personal,1,2900,0.92,349,1576,1,38600,58,3,1
A_45057,others,1,5700,0.7,1388,1622,1,34100,30,8,0
A_45058,personal,1,8300,0.83,2547,4161,1,500,52,0,0
A_45059,emergency,1,1900,0.74,790,3491,1,25800,52,5,1
A_45060,others,1,6500,0.6,65,5207,1,46100,40,3,0
A_45061,operations,1,3700,0.54,2421,7995,1,49200,48,2,0
A_45062,property,1,500,0.57,1010,1430,1,3800,30,4,1
A_45063,others,0,6100,0.63,3488,4023,1,42300,44,5,0
A_45064,operations,1,3600,0.84,984,2552,1,10600,50,4,1
A_45065,operations,0,3800,0.9,2388,4757,1,32400,61,2,0
A_45067,emergency,1,5400,0.86,1209,4790,1,39900,41,1,0
A_45068,property,1,6300,0.56,1305,3738,1,77600,61,0,0
A_45069,operations,1,6600,0.5,3671,2065,1,32000,51,3,0
A_45070,emergency,1,1600,0.89,1035,2052,1,29600,43,3,1
A_45071,operations,0,7100,0.42,1693,2352,0,0,65,0,1
A_45072,property,1,4800,0.57,3003,3363,1,60800,61,3,0
A_45073,operations,0,2600,1,1444,2128,1,17600,19,2,1
A_45074,operations,0,5000,0.85,3012,7236,1,52800,39,2,0
A_45075,property,0,5000,0.8,2489,4055,1,25500,53,1,0
A_45076,property,0,3600,0.5,1471,2704,1,39500,20,4,1
A_45077,property,1,3200,0.58,572,2451,1,20200,61,8,1
A_45078,property,0,2900,0.52,1367,2828,1,51700,54,4,0
A_45079,personal,1,4100,0.9,1301,3585,1,46100,68,2,0
A_45080,operations,1,7000,0.98,2570,5834,1,17500,52,4,0
A_45081,operations,1,3000,0.9,855,2424,1,10100,36,8,1
A_45082,emergency,1,6200,0.62,5717,1415,1,68100,54,6,0
A_45083,personal,1,6200,1.01,2541,7888,1,46400,33,6,0
A_45085,emergency,1,2700,0.92,1552,4955,1,39100,39,2,0
A_45086,operations,0,4300,0.8,5257,4105,1,19500,47,7,0
A_45087,property,1,7300,0.85,2769,6177,1,36700,34,1,0
A_45088,emergency,1,5100,0.83,3231,1717,1,33300,21,1,0
A_45089,property,0,8100,0.7,5047,5353,1,1200,55,2,0
A_45090,emergency,0,7100,0.77,132,4138,1,3500,43,8,0
A_45091,property,0,5000,0.65,1094,5553,1,50500,46,2,0
A_45092,property,1,5400,0.32,2405,3625,1,35300,42,5,0
A_45093,personal,1,2200,0.95,1043,1889,0,0,34,4,1
A_45094,emergency,1,4900,1.04,882,2384,0,0,18,8,1
A_45095,property,0,4700,0.88,5182,7044,1,32300,39,5,0
A_45096,others,0,4500,0.79,555,3109,1,25700,34,1,1
A_45097,personal,0,5400,0.63,4002,1679,1,20700,20,3,0
A_45098,personal,1,3500,0.89,1020,3145,1,21400,54,3,1
A_45099,operations,1,4300,0.6,1159,3909,1,41300,23,8,0
A_45100,personal,0,5700,0.69,1719,3445,0,0,56,8,1
A_45101,property,1,7700,0.74,3042,7396,0,0,24,2,0
A_45102,operations,0,3300,0.69,5215,4174,1,11500,40,2,0
A_45103,operations,1,6400,0.49,1418,2087,0,0,24,7,1
A_45104,operations,1,5400,0.78,2067,4345,0,0,43,5,0
A_45105,property,1,5900,0.62,1060,2554,0,0,62,4,1
A_45106,operations,0,4600,0.79,2655,4965,1,34100,66,1,0
A_45107,others,1,6600,1.07,4170,4730,1,35400,34,0,0
A_45108,personal,0,5100,0.77,4205,4501,1,36200,42,1,0
A_45109,emergency,0,6400,0.35,1526,697,1,23800,63,1,0
A_45110,personal,1,3800,0.4,619,1375,1,27000,64,6,1
A_45111,property,1,5900,0.48,4641,2888,1,7600,45,4,0
A_45112,operations,1,3500,0.58,1782,1581,1,46900,29,5,1
A_45113,operations,1,3700,1,976,2444,1,17500,38,2,1
A_45114,personal,0,5400,0.53,542,2118,1,81100,39,0,0
A_45115,emergency,1,4600,0.81,1249,1090,1,10400,36,1,1
A_45116,emergency,0,3800,1.03,3815,9358,1,43900,31,0,0
A_45117,property,1,4200,0.11,2634,4030,1,13800,25,2,0
A_45118,emergency,0,7800,0.69,3825,10686,1,58000,48,3,0
A_45119,personal,0,10300,0.74,298,2677,1,25500,26,4,0
A_45120,property,0,2600,0.65,2021,1131,1,36400,66,4,0
A_45121,personal,0,3000,0.76,881,4114,1,23700,31,8,1
A_45122,operations,1,4800,0.71,67,1551,1,39500,58,5,1
A_45123,property,0,4700,0.82,1796,6959,1,55400,39,3,0
A_45124,operations,1,2600,0.74,2010,4235,1,9100,20,7,1
A_45125,personal,1,6000,0.75,2903,1078,1,38200,39,3,0
